Cycle 3:Ni:Survey
	Characteristic Energy eV	1.486610e+003	Acquisition Time s	1.000000e-001
Name		
Position		
FWHM		
Area		
Lineshape		
K.E.	Counts		B.E.	CPS
6.053100e+002	6.945310e+003		8.813000e+002	2.315103e+004
6.054100e+002	7.004530e+003		8.812000e+002	2.334843e+004
6.055100e+002	6.992890e+003		8.811000e+002	2.330963e+004
6.056100e+002	6.996650e+003		8.810000e+002	2.332217e+004
6.057100e+002	7.000770e+003		8.809000e+002	2.333590e+004
6.058100e+002	7.060250e+003		8.808000e+002	2.353417e+004
6.059100e+002	7.062320e+003		8.807000e+002	2.354107e+004
6.060100e+002	7.112420e+003		8.806000e+002	2.370807e+004
6.061100e+002	7.104600e+003		8.805000e+002	2.368200e+004
6.062100e+002	7.090830e+003		8.804000e+002	2.363610e+004
6.063100e+002	7.103440e+003		8.803000e+002	2.367813e+004
6.064100e+002	7.143810e+003		8.802000e+002	2.381270e+004
6.065100e+002	7.168150e+003		8.801000e+002	2.389383e+004
6.066100e+002	7.160080e+003		8.800000e+002	2.386693e+004
6.067100e+002	7.159990e+003		8.799000e+002	2.386663e+004
6.068100e+002	7.216340e+003		8.798000e+002	2.405447e+004
6.069100e+002	7.189660e+003		8.797000e+002	2.396553e+004
6.070100e+002	7.216640e+003		8.796000e+002	2.405547e+004
6.071100e+002	7.207490e+003		8.795000e+002	2.402497e+004
6.072100e+002	7.211350e+003		8.794000e+002	2.403783e+004
6.073100e+002	7.189560e+003		8.793000e+002	2.396520e+004
6.074100e+002	7.187850e+003		8.792000e+002	2.395950e+004
6.075100e+002	7.170740e+003		8.791000e+002	2.390247e+004
6.076100e+002	7.192740e+003		8.790000e+002	2.397580e+004
6.077100e+002	7.162790e+003		8.789000e+002	2.387597e+004
6.078100e+002	7.125210e+003		8.788000e+002	2.375070e+004
6.079100e+002	7.084410e+003		8.787000e+002	2.361470e+004
6.080100e+002	7.085860e+003		8.786000e+002	2.361953e+004
6.081100e+002	7.072120e+003		8.785000e+002	2.357373e+004
6.082100e+002	7.043440e+003		8.784000e+002	2.347813e+004
6.083100e+002	7.014840e+003		8.783000e+002	2.338280e+004
6.084100e+002	7.022150e+003		8.782000e+002	2.340717e+004
6.085100e+002	6.923800e+003		8.781000e+002	2.307933e+004
6.086100e+002	6.934830e+003		8.780000e+002	2.311610e+004
6.087100e+002	6.922580e+003		8.779000e+002	2.307527e+004
6.088100e+002	6.847170e+003		8.778000e+002	2.282390e+004
6.089100e+002	6.847360e+003		8.777000e+002	2.282453e+004
6.090100e+002	6.807090e+003		8.776000e+002	2.269030e+004
6.091100e+002	6.750180e+003		8.775000e+002	2.250060e+004
6.092100e+002	6.731010e+003		8.774000e+002	2.243670e+004
6.093100e+002	6.712700e+003		8.773000e+002	2.237567e+004
6.094100e+002	6.655400e+003		8.772000e+002	2.218467e+004
6.095100e+002	6.662970e+003		8.771000e+002	2.220990e+004
6.096100e+002	6.649340e+003		8.770000e+002	2.216447e+004
6.097100e+002	6.572410e+003		8.769000e+002	2.190803e+004
6.098100e+002	6.532410e+003		8.768000e+002	2.177470e+004
6.099100e+002	6.548260e+003		8.767000e+002	2.182753e+004
6.100100e+002	6.543030e+003		8.766000e+002	2.181010e+004
6.101100e+002	6.485750e+003		8.765000e+002	2.161917e+004
6.102100e+002	6.503620e+003		8.764000e+002	2.167873e+004
6.103100e+002	6.478800e+003		8.763000e+002	2.159600e+004
6.104100e+002	6.481300e+003		8.762000e+002	2.160433e+004
6.105100e+002	6.451050e+003		8.761000e+002	2.150350e+004
6.106100e+002	6.438540e+003		8.760000e+002	2.146180e+004
6.107100e+002	6.421200e+003		8.759000e+002	2.140400e+004
6.108100e+002	6.413330e+003		8.758000e+002	2.137777e+004
6.109100e+002	6.433370e+003		8.757000e+002	2.144457e+004
6.110100e+002	6.408890e+003		8.756000e+002	2.136297e+004
6.111100e+002	6.428840e+003		8.755000e+002	2.142947e+004
6.112100e+002	6.429250e+003		8.754000e+002	2.143083e+004
6.113100e+002	6.441990e+003		8.753000e+002	2.147330e+004
6.114100e+002	6.487830e+003		8.752000e+002	2.162610e+004
6.115100e+002	6.522230e+003		8.751000e+002	2.174077e+004
6.116100e+002	6.522640e+003		8.750000e+002	2.174213e+004
6.117100e+002	6.530090e+003		8.749000e+002	2.176697e+004
6.118100e+002	6.561450e+003		8.748000e+002	2.187150e+004
6.119100e+002	6.591160e+003		8.747000e+002	2.197053e+004
6.120100e+002	6.683590e+003		8.746000e+002	2.227863e+004
6.121100e+002	6.739360e+003		8.745000e+002	2.246453e+004
6.122100e+002	6.777810e+003		8.744000e+002	2.259270e+004
6.123100e+002	6.841870e+003		8.743000e+002	2.280623e+004
6.124100e+002	6.864020e+003		8.742000e+002	2.288007e+004
6.125100e+002	6.888040e+003		8.741000e+002	2.296013e+004
6.126100e+002	7.016480e+003		8.740000e+002	2.338827e+004
6.127100e+002	7.037080e+003		8.739000e+002	2.345693e+004
6.128100e+002	7.077980e+003		8.738000e+002	2.359327e+004
6.129100e+002	7.164510e+003		8.737000e+002	2.388170e+004
6.130100e+002	7.199900e+003		8.736000e+002	2.399967e+004
6.131100e+002	7.233010e+003		8.735000e+002	2.411003e+004
6.132100e+002	7.272530e+003		8.734000e+002	2.424177e+004
6.133100e+002	7.314500e+003		8.733000e+002	2.438167e+004
6.134100e+002	7.363880e+003		8.732000e+002	2.454627e+004
6.135100e+002	7.408560e+003		8.731000e+002	2.469520e+004
6.136100e+002	7.433480e+003		8.730000e+002	2.477827e+004
6.137100e+002	7.452500e+003		8.729000e+002	2.484167e+004
6.138100e+002	7.479310e+003		8.728000e+002	2.493103e+004
6.139100e+002	7.498470e+003		8.727000e+002	2.499490e+004
6.140100e+002	7.526230e+003		8.726000e+002	2.508743e+004
6.141100e+002	7.522000e+003		8.725000e+002	2.507333e+004
6.142100e+002	7.509140e+003		8.724000e+002	2.503047e+004
6.143100e+002	7.514940e+003		8.723000e+002	2.504980e+004
6.144100e+002	7.558770e+003		8.722000e+002	2.519590e+004
6.145100e+002	7.567510e+003		8.721000e+002	2.522503e+004
6.146100e+002	7.545290e+003		8.720000e+002	2.515097e+004
6.147100e+002	7.514020e+003		8.719000e+002	2.504673e+004
6.148100e+002	7.458910e+003		8.718000e+002	2.486303e+004
6.149100e+002	7.505070e+003		8.717000e+002	2.501690e+004
6.150100e+002	7.504020e+003		8.716000e+002	2.501340e+004
6.151100e+002	7.545990e+003		8.715000e+002	2.515330e+004
6.152100e+002	7.549670e+003		8.714000e+002	2.516557e+004
6.153100e+002	7.495490e+003		8.713000e+002	2.498497e+004
6.154100e+002	7.467740e+003		8.712000e+002	2.489247e+004
6.155100e+002	7.413970e+003		8.711000e+002	2.471323e+004
6.156100e+002	7.368880e+003		8.710000e+002	2.456293e+004
6.157100e+002	7.237470e+003		8.709000e+002	2.412490e+004
6.158100e+002	7.037760e+003		8.708000e+002	2.345920e+004
6.159100e+002	6.849030e+003		8.707000e+002	2.283010e+004
6.160100e+002	6.649270e+003		8.706000e+002	2.216423e+004
6.161100e+002	6.351560e+003		8.705000e+002	2.117187e+004
6.162100e+002	6.078150e+003		8.704000e+002	2.026050e+004
6.163100e+002	5.820720e+003		8.703000e+002	1.940240e+004
6.164100e+002	5.613100e+003		8.702000e+002	1.871033e+004
6.165100e+002	5.423900e+003		8.701000e+002	1.807967e+004
6.166100e+002	5.269050e+003		8.700000e+002	1.756350e+004
6.167100e+002	5.110330e+003		8.699000e+002	1.703443e+004
6.168100e+002	5.004700e+003		8.698000e+002	1.668233e+004
6.169100e+002	4.930430e+003		8.697000e+002	1.643477e+004
6.170100e+002	4.879710e+003		8.696000e+002	1.626570e+004
6.171100e+002	4.797940e+003		8.695000e+002	1.599313e+004
6.172100e+002	4.785820e+003		8.694000e+002	1.595273e+004
6.173100e+002	4.736560e+003		8.693000e+002	1.578853e+004
6.174100e+002	4.717820e+003		8.692000e+002	1.572607e+004
6.175100e+002	4.741180e+003		8.691000e+002	1.580393e+004
6.176100e+002	4.724190e+003		8.690000e+002	1.574730e+004
6.177100e+002	4.728320e+003		8.689000e+002	1.576107e+004
6.178100e+002	4.756730e+003		8.688000e+002	1.585577e+004
6.179100e+002	4.794730e+003		8.687000e+002	1.598243e+004
6.180100e+002	4.784770e+003		8.686000e+002	1.594923e+004
6.181100e+002	4.841570e+003		8.685000e+002	1.613857e+004
6.182100e+002	4.871840e+003		8.684000e+002	1.623947e+004
6.183100e+002	4.922310e+003		8.683000e+002	1.640770e+004
6.184100e+002	4.965950e+003		8.682000e+002	1.655317e+004
6.185100e+002	5.011700e+003		8.681000e+002	1.670567e+004
6.186100e+002	5.046860e+003		8.680000e+002	1.682287e+004
6.187100e+002	5.072930e+003		8.679000e+002	1.690977e+004
6.188100e+002	5.117410e+003		8.678000e+002	1.705803e+004
6.189100e+002	5.117170e+003		8.677000e+002	1.705723e+004
6.190100e+002	5.162280e+003		8.676000e+002	1.720760e+004
6.191100e+002	5.183200e+003		8.675000e+002	1.727733e+004
6.192100e+002	5.256830e+003		8.674000e+002	1.752277e+004
6.193100e+002	5.284780e+003		8.673000e+002	1.761593e+004
6.194100e+002	5.257980e+003		8.672000e+002	1.752660e+004
6.195100e+002	5.295620e+003		8.671000e+002	1.765207e+004
6.196100e+002	5.354550e+003		8.670000e+002	1.784850e+004
6.197100e+002	5.358490e+003		8.669000e+002	1.786163e+004
6.198100e+002	5.399740e+003		8.668000e+002	1.799913e+004
6.199100e+002	5.438890e+003		8.667000e+002	1.812963e+004
6.200100e+002	5.491980e+003		8.666000e+002	1.830660e+004
6.201100e+002	5.514200e+003		8.665000e+002	1.838067e+004
6.202100e+002	5.559690e+003		8.664000e+002	1.853230e+004
6.203100e+002	5.588560e+003		8.663000e+002	1.862853e+004
6.204100e+002	5.586780e+003		8.662000e+002	1.862260e+004
6.205100e+002	5.563700e+003		8.661000e+002	1.854567e+004
6.206100e+002	5.582270e+003		8.660000e+002	1.860757e+004
6.207100e+002	5.552810e+003		8.659000e+002	1.850937e+004
6.208100e+002	5.542230e+003		8.658000e+002	1.847410e+004
6.209100e+002	5.516920e+003		8.657000e+002	1.838973e+004
6.210100e+002	5.543510e+003		8.656000e+002	1.847837e+004
6.211100e+002	5.565520e+003		8.655000e+002	1.855173e+004
6.212100e+002	5.569920e+003		8.654000e+002	1.856640e+004
6.213100e+002	5.608850e+003		8.653000e+002	1.869617e+004
6.214100e+002	5.682840e+003		8.652000e+002	1.894280e+004
6.215100e+002	5.676950e+003		8.651000e+002	1.892317e+004
6.216100e+002	5.740990e+003		8.650000e+002	1.913663e+004
6.217100e+002	5.746650e+003		8.649000e+002	1.915550e+004
6.218100e+002	5.824150e+003		8.648000e+002	1.941383e+004
6.219100e+002	5.935460e+003		8.647000e+002	1.978487e+004
6.220100e+002	5.964530e+003		8.646000e+002	1.988177e+004
6.221100e+002	6.077110e+003		8.645000e+002	2.025703e+004
6.222100e+002	6.102770e+003		8.644000e+002	2.034257e+004
6.223100e+002	6.163010e+003		8.643000e+002	2.054337e+004
6.224100e+002	6.202230e+003		8.642000e+002	2.067410e+004
6.225100e+002	6.308510e+003		8.641000e+002	2.102837e+004
6.226100e+002	6.342350e+003		8.640000e+002	2.114117e+004
6.227100e+002	6.357230e+003		8.639000e+002	2.119077e+004
6.228100e+002	6.407730e+003		8.638000e+002	2.135910e+004
6.229100e+002	6.455290e+003		8.637000e+002	2.151763e+004
6.230100e+002	6.508240e+003		8.636000e+002	2.169413e+004
6.231100e+002	6.531160e+003		8.635000e+002	2.177053e+004
6.232100e+002	6.569170e+003		8.634000e+002	2.189723e+004
6.233100e+002	6.670930e+003		8.633000e+002	2.223643e+004
6.234100e+002	6.712750e+003		8.632000e+002	2.237583e+004
6.235100e+002	6.749680e+003		8.631000e+002	2.249893e+004
6.236100e+002	6.804800e+003		8.630000e+002	2.268267e+004
6.237100e+002	6.870220e+003		8.629000e+002	2.290073e+004
6.238100e+002	6.913200e+003		8.628000e+002	2.304400e+004
6.239100e+002	7.009710e+003		8.627000e+002	2.336570e+004
6.240100e+002	7.128070e+003		8.626000e+002	2.376023e+004
6.241100e+002	7.202460e+003		8.625000e+002	2.400820e+004
6.242100e+002	7.271390e+003		8.624000e+002	2.423797e+004
6.243100e+002	7.376210e+003		8.623000e+002	2.458737e+004
6.244100e+002	7.480220e+003		8.622000e+002	2.493407e+004
6.245100e+002	7.619240e+003		8.621000e+002	2.539747e+004
6.246100e+002	7.624010e+003		8.620000e+002	2.541337e+004
6.247100e+002	7.758520e+003		8.619000e+002	2.586173e+004
6.248100e+002	7.857260e+003		8.618000e+002	2.619087e+004
6.249100e+002	7.925130e+003		8.617000e+002	2.641710e+004
6.250100e+002	8.014320e+003		8.616000e+002	2.671440e+004
6.251100e+002	8.064850e+003		8.615000e+002	2.688283e+004
6.252100e+002	8.172340e+003		8.614000e+002	2.724113e+004
6.253100e+002	8.270760e+003		8.613000e+002	2.756920e+004
6.254100e+002	8.296690e+003		8.612000e+002	2.765563e+004
6.255100e+002	8.297530e+003		8.611000e+002	2.765843e+004
6.256100e+002	8.292390e+003		8.610000e+002	2.764130e+004
6.257100e+002	8.236960e+003		8.609000e+002	2.745653e+004
6.258100e+002	8.254890e+003		8.608000e+002	2.751630e+004
6.259100e+002	8.177830e+003		8.607000e+002	2.725943e+004
6.260100e+002	8.117890e+003		8.606000e+002	2.705963e+004
6.261100e+002	8.064360e+003		8.605000e+002	2.688120e+004
6.262100e+002	7.964170e+003		8.604000e+002	2.654723e+004
6.263100e+002	7.918730e+003		8.603000e+002	2.639577e+004
6.264100e+002	7.756550e+003		8.602000e+002	2.585517e+004
6.265100e+002	7.654170e+003		8.601000e+002	2.551390e+004
6.266100e+002	7.650880e+003		8.600000e+002	2.550293e+004
6.267100e+002	7.523450e+003		8.599000e+002	2.507817e+004
6.268100e+002	7.425160e+003		8.598000e+002	2.475053e+004
6.269100e+002	7.311050e+003		8.597000e+002	2.437017e+004
6.270100e+002	7.218780e+003		8.596000e+002	2.406260e+004
6.271100e+002	7.069260e+003		8.595000e+002	2.356420e+004
6.272100e+002	6.942260e+003		8.594000e+002	2.314087e+004
6.273100e+002	6.870420e+003		8.593000e+002	2.290140e+004
6.274100e+002	6.761380e+003		8.592000e+002	2.253793e+004
6.275100e+002	6.690700e+003		8.591000e+002	2.230233e+004
6.276100e+002	6.567770e+003		8.590000e+002	2.189257e+004
6.277100e+002	6.479250e+003		8.589000e+002	2.159750e+004
6.278100e+002	6.417090e+003		8.588000e+002	2.139030e+004
6.279100e+002	6.404180e+003		8.587000e+002	2.134727e+004
6.280100e+002	6.311910e+003		8.586000e+002	2.103970e+004
6.281100e+002	6.323480e+003		8.585000e+002	2.107827e+004
6.282100e+002	6.286940e+003		8.584000e+002	2.095647e+004
6.283100e+002	6.332760e+003		8.583000e+002	2.110920e+004
6.284100e+002	6.281780e+003		8.582000e+002	2.093927e+004
6.285100e+002	6.262050e+003		8.581000e+002	2.087350e+004
6.286100e+002	6.353270e+003		8.580000e+002	2.117757e+004
6.287100e+002	6.399160e+003		8.579000e+002	2.133053e+004
6.288100e+002	6.430130e+003		8.578000e+002	2.143377e+004
6.289100e+002	6.488690e+003		8.577000e+002	2.162897e+004
6.290100e+002	6.562740e+003		8.576000e+002	2.187580e+004
6.291100e+002	6.718800e+003		8.575000e+002	2.239600e+004
6.292100e+002	6.835040e+003		8.574000e+002	2.278347e+004
6.293100e+002	6.909320e+003		8.573000e+002	2.303107e+004
6.294100e+002	7.083590e+003		8.572000e+002	2.361197e+004
6.295100e+002	7.219260e+003		8.571000e+002	2.406420e+004
6.296100e+002	7.433080e+003		8.570000e+002	2.477693e+004
6.297100e+002	7.656560e+003		8.569000e+002	2.552187e+004
6.298100e+002	7.817590e+003		8.568000e+002	2.605863e+004
6.299100e+002	8.005220e+003		8.567000e+002	2.668407e+004
6.300100e+002	8.186250e+003		8.566000e+002	2.728750e+004
6.301100e+002	8.396190e+003		8.565000e+002	2.798730e+004
6.302100e+002	8.569500e+003		8.564000e+002	2.856500e+004
6.303100e+002	8.764130e+003		8.563000e+002	2.921377e+004
6.304100e+002	8.963790e+003		8.562000e+002	2.987930e+004
6.305100e+002	9.067840e+003		8.561000e+002	3.022613e+004
6.306100e+002	9.185750e+003		8.560000e+002	3.061917e+004
6.307100e+002	9.344870e+003		8.559000e+002	3.114957e+004
6.308100e+002	9.378330e+003		8.558000e+002	3.126110e+004
6.309100e+002	9.373150e+003		8.557000e+002	3.124383e+004
6.310100e+002	9.402900e+003		8.556000e+002	3.134300e+004
6.311100e+002	9.316690e+003		8.555000e+002	3.105563e+004
6.312100e+002	9.214510e+003		8.554000e+002	3.071503e+004
6.313100e+002	9.165070e+003		8.553000e+002	3.055023e+004
6.314100e+002	9.133210e+003		8.552000e+002	3.044403e+004
6.315100e+002	9.101020e+003		8.551000e+002	3.033673e+004
6.316100e+002	9.106640e+003		8.550000e+002	3.035547e+004
6.317100e+002	9.161450e+003		8.549000e+002	3.053817e+004
6.318100e+002	9.201650e+003		8.548000e+002	3.067217e+004
6.319100e+002	9.367230e+003		8.547000e+002	3.122410e+004
6.320100e+002	9.555460e+003		8.546000e+002	3.185153e+004
6.321100e+002	9.779300e+003		8.545000e+002	3.259767e+004
6.322100e+002	1.002670e+004		8.544000e+002	3.342233e+004
6.323100e+002	1.038800e+004		8.543000e+002	3.462667e+004
6.324100e+002	1.082180e+004		8.542000e+002	3.607267e+004
6.325100e+002	1.119530e+004		8.541000e+002	3.731767e+004
6.326100e+002	1.163460e+004		8.540000e+002	3.878200e+004
6.327100e+002	1.192440e+004		8.539000e+002	3.974800e+004
6.328100e+002	1.208580e+004		8.538000e+002	4.028600e+004
6.329100e+002	1.190800e+004		8.537000e+002	3.969333e+004
6.330100e+002	1.148320e+004		8.536000e+002	3.827733e+004
6.331100e+002	1.077400e+004		8.535000e+002	3.591333e+004
6.332100e+002	9.858130e+003		8.534000e+002	3.286043e+004
6.333100e+002	8.784280e+003		8.533000e+002	2.928093e+004
6.334100e+002	7.741670e+003		8.532000e+002	2.580557e+004
6.335100e+002	6.788310e+003		8.531000e+002	2.262770e+004
6.336100e+002	6.038310e+003		8.530000e+002	2.012770e+004
6.337100e+002	5.443700e+003		8.529000e+002	1.814567e+004
6.338100e+002	5.031780e+003		8.528000e+002	1.677260e+004
6.339100e+002	4.706170e+003		8.527000e+002	1.568723e+004
6.340100e+002	4.422910e+003		8.526000e+002	1.474303e+004
6.341100e+002	4.239590e+003		8.525000e+002	1.413197e+004
6.342100e+002	4.067760e+003		8.524000e+002	1.355920e+004
6.343100e+002	3.973730e+003		8.523000e+002	1.324577e+004
6.344100e+002	3.918020e+003		8.522000e+002	1.306007e+004
6.345100e+002	3.823290e+003		8.521000e+002	1.274430e+004
6.346100e+002	3.743670e+003		8.520000e+002	1.247890e+004
6.347100e+002	3.700260e+003		8.519000e+002	1.233420e+004
6.348100e+002	3.646110e+003		8.518000e+002	1.215370e+004
6.349100e+002	3.624000e+003		8.517000e+002	1.208000e+004
6.350100e+002	3.594980e+003		8.516000e+002	1.198327e+004
6.351100e+002	3.583180e+003		8.515000e+002	1.194393e+004
6.352100e+002	3.574200e+003		8.514000e+002	1.191400e+004
6.353100e+002	3.549340e+003		8.513000e+002	1.183113e+004
6.354100e+002	3.506260e+003		8.512000e+002	1.168753e+004
6.355100e+002	3.476880e+003		8.511000e+002	1.158960e+004
6.356100e+002	3.457860e+003		8.510000e+002	1.152620e+004
6.357100e+002	3.466860e+003		8.509000e+002	1.155620e+004
6.358100e+002	3.464390e+003		8.508000e+002	1.154797e+004
6.359100e+002	3.452030e+003		8.507000e+002	1.150677e+004
6.360100e+002	3.426780e+003		8.506000e+002	1.142260e+004
6.361100e+002	3.451600e+003		8.505000e+002	1.150533e+004
6.362100e+002	3.443720e+003		8.504000e+002	1.147907e+004
6.363100e+002	3.410760e+003		8.503000e+002	1.136920e+004
6.364100e+002	3.418110e+003		8.502000e+002	1.139370e+004
6.365100e+002	3.407970e+003		8.501000e+002	1.135990e+004
6.366100e+002	3.404370e+003		8.500000e+002	1.134790e+004
6.367100e+002	3.443600e+003		8.499000e+002	1.147867e+004
6.368100e+002	3.430900e+003		8.498000e+002	1.143633e+004
6.369100e+002	3.409560e+003		8.497000e+002	1.136520e+004
6.370100e+002	3.405780e+003		8.496000e+002	1.135260e+004
6.371100e+002	3.358100e+003		8.495000e+002	1.119367e+004
6.372100e+002	3.387290e+003		8.494000e+002	1.129097e+004
6.373100e+002	3.361710e+003		8.493000e+002	1.120570e+004
6.374100e+002	3.373910e+003		8.492000e+002	1.124637e+004
6.375100e+002	3.369590e+003		8.491000e+002	1.123197e+004
6.376100e+002	3.343360e+003		8.490000e+002	1.114453e+004
6.377100e+002	3.356370e+003		8.489000e+002	1.118790e+004
6.378100e+002	3.353380e+003		8.488000e+002	1.117793e+004
6.379100e+002	3.371930e+003		8.487000e+002	1.123977e+004
6.380100e+002	3.369760e+003		8.486000e+002	1.123253e+004
6.381100e+002	3.352660e+003		8.485000e+002	1.117553e+004
6.382100e+002	3.365300e+003		8.484000e+002	1.121767e+004
6.383100e+002	3.349520e+003		8.483000e+002	1.116507e+004
6.384100e+002	3.315000e+003		8.482000e+002	1.105000e+004
6.385100e+002	3.320930e+003		8.481000e+002	1.106977e+004
6.386100e+002	3.332880e+003		8.480000e+002	1.110960e+004
6.387100e+002	3.344660e+003		8.479000e+002	1.114887e+004
6.388100e+002	3.343830e+003		8.478000e+002	1.114610e+004
6.389100e+002	3.368990e+003		8.477000e+002	1.122997e+004
6.390100e+002	3.322010e+003		8.476000e+002	1.107337e+004
6.391100e+002	3.327870e+003		8.475000e+002	1.109290e+004
6.392100e+002	3.329080e+003		8.474000e+002	1.109693e+004
6.393100e+002	3.333070e+003		8.473000e+002	1.111023e+004
6.394100e+002	3.314840e+003		8.472000e+002	1.104947e+004
6.395100e+002	3.319480e+003		8.471000e+002	1.106493e+004
6.396100e+002	3.348680e+003		8.470000e+002	1.116227e+004
6.397100e+002	3.342650e+003		8.469000e+002	1.114217e+004
6.398100e+002	3.335360e+003		8.468000e+002	1.111787e+004
6.399100e+002	3.335730e+003		8.467000e+002	1.111910e+004
6.400100e+002	3.325450e+003		8.466000e+002	1.108483e+004
6.401100e+002	3.334970e+003		8.465000e+002	1.111657e+004
6.402100e+002	3.337720e+003		8.464000e+002	1.112573e+004
6.403100e+002	3.322920e+003		8.463000e+002	1.107640e+004
6.404100e+002	3.322000e+003		8.462000e+002	1.107333e+004
6.405100e+002	3.339080e+003		8.461000e+002	1.113027e+004
6.406100e+002	3.333720e+003		8.460000e+002	1.111240e+004
6.407100e+002	3.320400e+003		8.459000e+002	1.106800e+004
6.408100e+002	3.329950e+003		8.458000e+002	1.109983e+004
